Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733544,6304.299805,7156.549805,5078.040039,14219.480469,12986.799805,1425.349976,34384,14124.799805,1023.18,7653.700195,3796.330078,4229.89,3624.23,1888.880005,6006.100098,31486.949219,72767
733547,6376.5,7225.939941,5142.100098,14269.610352,13028.160156,1426.630005,33652,14247.599609,1036.86,7778.899902,3843.780029,4257.94,3604.76,1885.369995,6035,31796.410156,73439
733548,6191.600098,7118.5,5054.879883,14160.089844,12828.679688,1413.400024,33118,13992.099609,1011.62,7626.600098,3796.850098,4165.62,3443.16,1873.150024,5994.899902,31526.169922,73517
733549,6198.100098,7040.830078,5027.549805,13926.299805,12601.19043,1390.709961,33061,13857.200195,1004.36,7574.299805,3765.790039,4151.36,3544.19,1847.51001,5916.399902,31126.070312,72295
733551,6087.299805,6944.049805,4933.77002,14012.200195,12479.629883,1375.930054,32870,13577.599609,994.23,7459.899902,3671.919922,4066.03,3473.09,1827.939941,5866.200195,31068.699219,71452
733555,6058.5,6958.660156,4906.560059,13893.30957,12548.349609,1385.349976,32743,13451.400391,993,7418,3656.040039,4003.79,3375.41,1825.22998,5818.399902,31414.210938,70992
733556,6069.600098,7033.839844,4971.109863,13709.44043,12594.030273,1390.839966,32758,13499.200195,1002.83,7474.5,3710.919922,4090.09,3459.03,1805.640015,5754.5,31647.029297,73153
733557,6068.100098,7055.029785,4975.899902,14124.469727,12646.219727,1398.26001,32769,13539.5,1001.83,7541.799805,3727.429932,4091.72,3401.44,1841.219971,5817.200195,31837.269531,71798
733558,6053.5,7096.790039,5014.279785,14338.540039,12638.320312,1400.380005,33225,13600.900391,1004.9,7511.299805,3751.409912,4176.51,3433.35,1852.02002,5773.899902,31975.470703,72593
733561,6007.600098,7008.77002,4935.209961,14440.139648,12503.820312,1385.670044,32717,13300,995.59,7555.700195,3692.389893,4153.08,3459.04,1847.530029,5781.200195,31636.210938,71897
733562,6057.700195,7019.129883,4983.709961,14209.169922,12402.849609,1377.650024,32813,13431.700195,997.86,7590.399902,3717.959961,4177.18,3436.4,1819.390015,5703,31492.640625,70012
733563,5970.100098,6965.430176,4915.069824,14435.570312,12390.480469,1377.199951,32508,13341.200195,983.51,7514.5,3713.01001,4113.55,3369.91,1833.810059,5698.200195,31448.109375,68673
733564,5995.299805,6941.830078,4907.060059,14341.120117,12604.450195,1404.050049,32542,13239.299805,981.15,7567.200195,3755.040039,4122.91,3351.65,1832.310059,5633.799805,31726.009766,71235
733569,5827.299805,6771.100098,4761.080078,14021.169922,12289.759766,1358.439941,31343,12755.200195,951.47,7284.200195,3617.449951,3925.77,3072.33,1774.380005,5544.299805,30898.869141,67775
733570,5723.299805,6650.259766,4660.910156,14183.480469,12083.769531,1335.48999,30728,12584.299805,934.86,7167.299805,3546.889893,3877.63,3024.24,1781.670044,5561.899902,30446.240234,66795
733571,5790.5,6714.52002,4672.299805,13888.599609,12141.580078,1339.869995,30890,12853.299805,947.47,7222.799805,3585.689941,3839.44,2957.53,1739.359985,5433.200195,30475.439453,67322
733572,5802.799805,6765.319824,4682.299805,13973.730469,12307.349609,1360.030029,30942,12998.700195,947.58,7261.399902,3588.409912,3739.27,2868.8,1747.349976,5479.600098,30413.480469,67204
733576,5861.899902,6796.160156,4686.330078,14348.370117,12160.299805,1350.930054,30971,12885.099609,956.9,7251.399902,3581.800049,3699,2794.75,1750.709961,5525.899902,29925.269531,68438
733577,5756.899902,6728.910156,4618.75,14452.820312,12029.05957,1337.810059,30464,12631.5,941.62,7182.600098,3520.72998,3662.42,2941.11,1774.130005,5550.299805,29618.109375,67090
733578,5708.399902,6721.169922,4591.390137,14130.169922,12063.089844,1342.829956,30368,12585,932.82,7158.899902,3441.419922,3649.82,2748.87,1740.719971,5484.299805,29847.849609,66590
733582,5667.200195,6589.459961,4511.370117,13857.469727,11842.360352,1318,29727,12403.400391,914.4,7026.899902,3350.48999,3524.85,2760.42,1715.589966,5408.899902,29464.539062,64640
733583,5634.700195,6536.060059,4473.759766,13849.55957,11807.429688,1314.290039,29579,12205.599609,897.72,7026.100098,3318.540039,3482.01,2803.02,1710.839966,5418.799805,29291.609375,64168
733584,5666.100098,6617.839844,4536.290039,13829.919922,11811.830078,1321.969971,30009,12446.099609,910.64,7081.399902,3361.649902,3584.53,2905.01,1717.790039,5363.100098,29569.439453,65853
733585,5518.200195,6459.600098,4426.189941,13822.320312,11453.419922,1283.150024,29373,12077.700195,880.56,6949.700195,3205.780029,3483.98,2901.85,1717.660034,5421.5,29199.939453,63947
733586,5530,6421.910156,4397.319824,13544.360352,11346.509766,1278.380005,29198,12089.799805,862.65,6861.5,3177.419922,3424.16,2748.43,1684.449951,5349.399902,29295,64321
